shop_id,listing_id,program_id,name,website,myshopify_domain,categories,commission,cookie,payout_rate,approval_rate,offer_score,recommend_score,currency,apply_url,page
83089,20057,95134,Demodé Studios,https://demodeclothing-3.myshopify.com,demodeclothing-3.myshopify.com,Fashion,20% per order,30,No data yet,0,0.67,,USD,https://af.uppromote.com/demodestudios/register,423
101616,24009,115496,SHAPERINI™ SHAPEWEAR,https://shaperini.com,shaperinishapewear.myshopify.com,Fashion,20% per order,70,No data yet,52.94,,,USD,https://af.uppromote.com/shaperinishapewear/register,423
107594,25376,122208,MyCieloCrystal,https://cielojewelryco.com/,cielojewerly.myshopify.com,Jewelry & Accessories,10%-20% per order,30,100%,18.52,0.77,,USD,https://af.uppromote.com/cielojewerly/register,423
108889,25637,123658,BeerID,https://beerid.myshopify.com,beerid.myshopify.com,"Toys & Hobbies, Others",10% per order,100,No data yet,50,0.77,,EUR,https://af.uppromote.com/BeerID/register,423
144951,29728,164387,Era Ninety,https://eraninety.com/,2b8056.myshopify.com,"Fashion, Pet supplies, Mom & Kids",10% per order,30,No data yet,7.14,0.7,,USD,https://af.uppromote.com/era90/register,423
151413,30382,172025,Dowding Store,https://9d018b-ae.myshopify.com,9d018b-ae.myshopify.com,"Beauty & Health, Fashion",15% per order,30,No data yet,100,1.4,,USD,https://af.uppromote.com/Dowding/register,423
154877,30757,176105,Saylor,https://houseofsaylor.com,6b6342-63.myshopify.com,Jewelry & Accessories,10% per order,60,No data yet,5.88,,,USD,https://af.uppromote.com/saylor/register,423
154885,30759,176114,Mystic Rebellion,https://edb1c5-74.myshopify.com,edb1c5-74.myshopify.com,"Fashion, Art",10% per order,30,No data yet,15.38,0.67,,GBP,https://af.uppromote.com/mystic-rebellion/register,423
157361,31109,179032,The VapeZone ,https://2e536f-1e.myshopify.com,2e536f-1e.myshopify.com,Electronics,2.50% per order,30,No data yet,11.11,0.72,,ZAR,https://af.uppromote.com/2e536f-1e/register,423
157786,31136,179482,Techorations,https://e4727c-82.myshopify.com,e4727c-82.myshopify.com,Electronics,10% per order,30,No data yet,10,0.72,,CAD,https://af.uppromote.com/e4727c-82/register,423
157794,31139,179489,AMERICALIVES,https://6b49f4-52.myshopify.com,6b49f4-52.myshopify.com,Fashion,16% per order,30,No data yet,13.33,0.75,,USD,https://af.uppromote.com/AmericaLives/register,423
157923,31148,179629,Karizman,https://karizman.com/,0ee4ed-2.myshopify.com,Beauty & Health,12% per order,30,No data yet,9.09,0.67,,USD,https://af.uppromote.com/0ee4ed-2/register,423
157994,31158,179716,3J,https://3jnail.com/,0df7b1-d2.myshopify.com,"Fashion, Beauty & Health",10% per order,30,No data yet,100,1.1,,USD,https://af.uppromote.com/3jnail/register,423
158388,31203,180156,Imperial Homes,https://taice.myshopify.com,taice.myshopify.com,"Home & Tools, Mom & Kids, Garden & Outdoors",5% per order,30,No data yet,2.86,0.8,,ZAR,https://af.uppromote.com/imperialhomes/register,423
158429,31208,180205,DealDive,https://dealdivebox.com/,22c8fe-41.myshopify.com,Others,10% per order,2,No data yet,12.5,0.7,,USD,https://af.uppromote.com/22c8fe-41/register,423
84393,22667,96619,Meow Key,https://meow-key.myshopify.com,meow-key.myshopify.com,"Computers & Office, Electronics",5% per order,30,63.29%,100,,,USD,https://af.uppromote.com/meow-key/register,424
91820,30896,104797,Marco Bucci Art Store,https://marcobucci.myshopify.com,marcobucci.myshopify.com,"Art, Books",25% per order,30,No data yet,11.11,0.94,,USD,https://af.uppromote.com/marcobucci/register,424
95634,22776,109093,World Of Kidz,https://worldofkidz.com,world-of-kidz.myshopify.com,"Sports & Entertainment, Toys & Hobbies",10% per order,30,10%,47.83,0.8,,GBP,https://af.uppromote.com/world-of-kidz/register,424
97918,27191,111536,The Human Engine,https://the-human-engine.myshopify.com,the-human-engine.myshopify.com,Beauty & Health,15% per order,30,0%,38.24,0.92,,USD,https://af.uppromote.com/the-human-engine/register,424
108905,25640,123677,BIO FUEL,https://bio-fuel-5794.myshopify.com,bio-fuel-5794.myshopify.com,"Beauty & Health, Grocery & Food, Others",15% per order,30,No data yet,50,,,USD,https://af.uppromote.com/BioFuelSupplements/register,424
119969,27314,136053,Disruptive Tech Shop,https://disruptivetech.ro,405178.myshopify.com,"Others, Toys & Hobbies, Electronics",5% per order,30,No data yet,50,,,RON,https://af.uppromote.com/disruptivetech/register,424
121802,27477,138083,The Breckenridge Group,https://370d27-3.myshopify.com,370d27-3.myshopify.com,"Fashion, Sports & Entertainment",10% per order,30,No data yet,50,0.82,,USD,https://af.uppromote.com/370d27-3/register,424
133713,28533,151274,Lumina,https://theluminastore.com/products/glowtorch,d46378-2.myshopify.com,"Home & Tools, Toys & Hobbies, Electronics",20% per order,30,No data yet,12.5,0.77,,USD,https://af.uppromote.com/glowtorch/register,424
139321,29168,157796,Paid Inc.,https://paidinc.life,2914e0-3.myshopify.com,Books,50% per order,30,No data yet,100,,,USD,https://af.uppromote.com/2914e0-3/register,424
145130,30754,164628,Delta 4 Supplements,https://90a7e8.myshopify.com,90a7e8.myshopify.com,Beauty & Health,20% per order,30,No data yet,11.76,0.85,,USD,https://af.uppromote.com/90a7e8/register,424
145142,29854,164640,PickX CASE,https://abe440-1e.myshopify.com,abe440-1e.myshopify.com,"Electronics, Phone & Telecommunication",15% per order,30,No data yet,31.25,0.85,,USD,https://af.uppromote.com/abe440-1e/register,424
146913,29941,166791,Kfoods & Kskincare,https://f302e3-4.myshopify.com,f302e3-4.myshopify.com,"Beauty & Health, Grocery & Food",10% per order,30,No data yet,100,0.95,,EUR,https://af.uppromote.com/f302e3-4/register,424
150843,30329,171356,Old Resort,https://68df36-b7.myshopify.com,68df36-b7.myshopify.com,Fashion,5% per order,30,No data yet,31.25,0.75,,USD,https://af.uppromote.com/RESORT/register,424
151020,30368,171594,FlexiStore,https://shopflexiview.com/products/flexiview%E2%84%A2-magmount,8cb52b-6a.myshopify.com,"Phone & Telecommunication, Electronics",25% per order,30,No data yet,10.53,,,USD,https://af.uppromote.com/8cb52b-6a/register,424
153306,30903,174281,MARIELUXCOLLECTION,https://lashedbyjaycustoms.myshopify.com,lashedbyjaycustoms.myshopify.com,Beauty & Health,12% per order,30,No data yet,0,0.85,,USD,https://af.uppromote.com/HerLashExperience/register,424
154628,30732,175842,Fierce Fashion,https://fiercefashionfinds.com,956a8b-d6.myshopify.com,Fashion,10% per order,30,No data yet,20,0.77,,USD,https://af.uppromote.com/956a8b-d6/register,424
155678,30864,177082,Focused Kicks,https://focusedkicksnfits.com/,38a4ca-f7.myshopify.com,"Fashion, Sports & Entertainment",12% per order,30,No data yet,15.38,0.7,,USD,https://af.uppromote.com/38a4ca-f7/register,424
155984,30902,177451,Thoughtful Treasures,https://8fdbaf-4.myshopify.com,8fdbaf-4.myshopify.com,Home & Tools,10% per order,30,No data yet,92.86,0.9,,USD,https://af.uppromote.com/8fdbaf-4/register,424
156301,30951,177826,Himalayan Treasures & JP,https://b2fe43-3.myshopify.com,b2fe43-3.myshopify.com,"Beauty & Health, Others",10% per order,30,No data yet,12.5,0.7,,JPY,https://af.uppromote.com/HimalayanTreasuresJP/register,424
156572,30984,178162,bammingbody,https://bammingbody.com,bammingbody.myshopify.com,Beauty & Health,10% per order,30,No data yet,10,,,USD,https://af.uppromote.com/bammingbody/register,424
47643,9462,53103,Khiao,https://khiao.eu,khiao.myshopify.com,"Beauty & Health, Grocery & Food",30% per order,30,100%,5.88,1.12,,EUR,https://af.uppromote.com/khiao/register,425
63879,14845,72368,The Still Focused Store,https://still-focused-d80b.myshopify.com,still-focused-d80b.myshopify.com,"Fashion, Pet supplies, Others",15% per order,30,No data yet,100,1.34,,USD,https://af.uppromote.com/still-focused-d80b/register,425
77131,18670,88401,total-deathcore,https://total-deathcore.myshopify.com,total-deathcore.myshopify.com,"Fashion, Sports & Entertainment, Toys & Hobbies",10% per order,30,20%,78.57,0.92,,USD,https://af.uppromote.com/total-deathcore/register,425
112637,26477,127694,YogaSuits,https://yoga-suits.myshopify.com,yoga-suits.myshopify.com,Beauty & Health,5% per order,60,0%,100,1.05,,USD,https://af.uppromote.com/yoga-suits/register,425
132910,28448,150383,Aura Sunglasses Co.,https://2e46a8-3.myshopify.com,2e46a8-3.myshopify.com,"Fashion, Beauty & Health",5% per order,30,0%,37.5,,,USD,https://af.uppromote.com/2e46a8-3/register,425
147029,29946,166928,Modatna,https://www.modatna.com,60ed70-4.myshopify.com,"Fashion, Beauty & Health, Home & Tools",CA$5.00-CA$10.00 per item,30,No data yet,95,0.85,,CAD,https://af.uppromote.com/60ed70-4/register,425
148251,30428,168323,MONSTA BITEZ,https://08969f-2.myshopify.com,08969f-2.myshopify.com,"Grocery & Food, Mom & Kids",20% per order,30,No data yet,31.82,,,USD,https://af.uppromote.com/08969f-2/register,425
149602,30644,169984,Weekdayslulu,https://www.weekdayslulu.com,602826-4b.myshopify.com,Fashion,15% per order,30,No data yet,7.69,,,USD,https://af.uppromote.com/602826-4b/register,425
149651,30201,170027,REVITE LONDON,https://72d3b4-d7.myshopify.com,72d3b4-d7.myshopify.com,Beauty & Health,10% per order,30,No data yet,33.33,0.75,,GBP,https://af.uppromote.com/revite/register,425
149835,30433,170255,Reine Noël,https://reinenoel.myshopify.com,reinenoel.myshopify.com,Home & Tools,15% per order,30,No data yet,100,0.92,,EUR,https://af.uppromote.com/reinenoel/register,425
150845,30399,172196,Chenyoo Jewelry,https://68cac6-2.myshopify.com,68cac6-2.myshopify.com,Jewelry & Accessories,15% per order,30,No data yet,100,,,USD,https://af.uppromote.com/68cac6-2/register,425
153297,30568,174272,Fayah Marshall,https://e85ea4-e7.myshopify.com,e85ea4-e7.myshopify.com,Fashion,10% per order,30,No data yet,15.38,,,USD,https://af.uppromote.com/fayahmarshall/register,425
153521,30597,174578,MyPalestine,https://mypalestinestore.com,3cac6e-6a.myshopify.com,Fashion,10% per order,30,No data yet,12.5,0.87,,EUR,https://af.uppromote.com/mypalestine/register,425
153807,30830,174931,Roselipt,https://roselipt.com,f0093f-c4.myshopify.com,"Fashion, Beauty & Health",10% per order,30,No data yet,6.67,0.85,,USD,https://af.uppromote.com/Roselipt/register,425
154067,30661,175186,BeerisStøck,https://f4b9d6-19.myshopify.com,f4b9d6-19.myshopify.com,"Home & Tools, Fashion",50% per order,30,No data yet,18.18,0.97,,USD,https://af.uppromote.com/f4b9d6-19/register,425
154109,30669,175232,MCCS,http://mccs.store,23289f-54.myshopify.com,Home & Tools,15% per order,30,No data yet,9.09,,,USD,https://af.uppromote.com/23289f-54/register,425
154553,30721,175746,Stayrai,https://bea35b-2.myshopify.com,bea35b-2.myshopify.com,"Home & Tools, Pet supplies",30% per order,30,No data yet,10,0.85,,EUR,https://af.uppromote.com/bea35b-2/register,425
154569,30722,175764,XTR3S,https://xtr3s.com/,5470c6-2.myshopify.com,"Fashion, Sports & Entertainment, Gaming",10% per order,30,No data yet,5.88,,,USD,https://af.uppromote.com/xtr3spadel/register,425
154881,30758,176109,Text To Frame It,https://texttoframe.it,3457cd-5.myshopify.com,"Home & Tools, Art",$10.00 per order,30,No data yet,100,0.87,,USD,https://af.uppromote.com/ttfi/register,425
155072,30778,176338,Busters BBQ,https://676341.myshopify.com,676341.myshopify.com,Grocery & Food,10% per order,30,No data yet,0,1.02,,CAD,https://af.uppromote.com/bustersbbq/register,425
10000,311,10772,1 Season At A Time,https://www.1SeasonAtATime.com,1-season-at-a-time.myshopify.com,"Home & Tools, Books, Mom & Kids",10% per order,30,No data yet,84.09,0.87,,USD,https://af.uppromote.com/1-season-at-a-time/register,426
32210,4756,35101,Thrift Galore,https://shopthriftgalore.com,thrift-galore.myshopify.com,Fashion,15% per order,30,No data yet,40.91,0.77,,USD,https://af.uppromote.com/thriftgalore/register,426
42319,7848,46786,Papsoo Ayiti,https://papsoo.ht,papsoo-ht.myshopify.com,"Fashion, Beauty & Health, Phone & Telecommunication",5% per order,30,66.67%,57.14,1.12,,USD,https://af.uppromote.com/papsoo-ht/register,426
50081,19723,55915,D & Rach,https://dnrach.com,dnrach.myshopify.com,Beauty & Health,5% per order,7,100%,19.23,1.12,,USD,https://af.uppromote.com/dnrach/register,426
50269,10287,56114,readytodyeapparel,https://Readytodyeapparel.com,readytodyeapparel.myshopify.com,"Fashion, Beauty & Health, Others",12% per order,30,39.87%,87.95,1.19,,USD,https://af.uppromote.com/readytodyeapparel/register,426
105310,24808,119567,Reddy4.com,https://reddy4.com,reddyfor.myshopify.com,"Beauty & Health, Grocery & Food, Others",10% per order,30,0%,24.59,1.07,,USD,https://af.uppromote.com/reddy/register,426
116362,27108,131867,Street Luxe Culture,https://f8ae08-5.myshopify.com,f8ae08-5.myshopify.com,"Fashion, Art",10% per order,30,No data yet,0,0.65,,USD,https://af.uppromote.com/f8ae08-5/register,426
133936,28554,151537,Our Jerky & Snack Shop,https://d2c954-5.myshopify.com,d2c954-5.myshopify.com,Grocery & Food,10% per order,90,0%,60,,,USD,https://af.uppromote.com/d2c954-5/register,426
133970,28566,151572,Sasquatch Supply Co.,https://sasquatchsupplyco.com,my-camping-stores.myshopify.com,Sports & Entertainment,10% per order,30,No data yet,43.75,0.75,,USD,https://af.uppromote.com/sasquatch-supply-co/register,426
141030,29338,159804,procyclinglover,https://776fc9-2.myshopify.com,776fc9-2.myshopify.com,"Fashion, Sports & Entertainment",10% per order,30,87.5%,39.29,0.8,,EUR,https://af.uppromote.com/776fc9-2/register,426
142939,29545,162056,ROSA BLVCK,https://f69e23-00.myshopify.com,f69e23-00.myshopify.com,Fashion,20% per order,30,No data yet,47.37,,,GBP,https://af.uppromote.com/RosaBlvck/register,426
150041,30448,172705,Bloom Bathrooms,https://c6c7fb-f2.myshopify.com,c6c7fb-f2.myshopify.com,Home & Tools,10% per order,30,No data yet,40,0.8,,GBP,https://af.uppromote.com/bloombathrooms/register,426
150483,30282,170971,Refined Kollection,https://refined-kollection.myshopify.com,refined-kollection.myshopify.com,Fashion,10% per order,30,No data yet,20,,,USD,https://af.uppromote.com/refined-kollection/register,426
151104,30363,171687,Ina Beaute,https://ina-beaute.myshopify.com,ina-beaute.myshopify.com,Beauty & Health,15% per order,30,No data yet,11.76,0.85,,USD,https://af.uppromote.com/ina-beaute/register,426
151832,30423,172496,THE 8TH WONDER ,https://b6a153-5.myshopify.com,b6a153-5.myshopify.com,"Fashion, Art",10% per order,30,No data yet,0,,,USD,https://af.uppromote.com/b6a153-5/register,426
152009,30447,172701,Cosy Camping Co.,https://2cfc33-dd.myshopify.com,2cfc33-dd.myshopify.com,Garden & Outdoors,5% per order,30,No data yet,11.76,,,GBP,https://af.uppromote.com/cosycamping/register,426
152353,30470,173096,Daygen,https://mydaygen.myshopify.com,mydaygen.myshopify.com,Beauty & Health,10% per order,30,No data yet,15.38,0.67,,USD,https://af.uppromote.com/mydaygen/register,426
152472,30478,173234,A GOOD DRAGON STUDIO,https://agooddragon.myshopify.com,agooddragon.myshopify.com,Art,10% per order,30,No data yet,7.14,0.7,,USD,https://af.uppromote.com/agooddragon/register,426
153053,30538,173971,Drones Delight,https://dronesdelight.myshopify.com/,7ea672-cf.myshopify.com,Toys & Hobbies,10% per order,30,No data yet,14.29,1.04,,GBP,https://af.uppromote.com/7ea672-cf/register,426
153059,30541,173979,Her Gift Haven,https://5ffd15-f9.myshopify.com,5ffd15-f9.myshopify.com,Beauty & Health,25% per order,30,No data yet,100,,,USD,https://af.uppromote.com/5ffd15-f9/register,426
54548,11615,61037,AuroraStudio,https://aurorasstudio.com/,aurorastudio.myshopify.com,"Fashion, Art",10% per order,30,No data yet,56.25,,,USD,https://af.uppromote.com/aurorastudio/register,427
63115,15348,74654,Yael Weiler Israel Studio,https://theherzlgallery.com/,theherzlgallery.myshopify.com,"Fashion, Home & Tools, Garden & Outdoors",$10.00 per item,30,No data yet,0,0.65,,USD,https://af.uppromote.com/theherzlgallery/register,427
63643,15900,72513,SHOP SACOLEIRA,https://sacoleira-co.myshopify.com,sacoleira-co.myshopify.com,Fashion,20% per order,30,78.18%,99.81,1.2,,USD,https://af.uppromote.com/sacoleira-co/register,427
73759,17807,84429,SAILPAK,https://sailpak.myshopify.com,sailpak.myshopify.com,"Fashion, Electronics, Others",20% per order,30,91.74%,71.54,1.59,,USD,https://af.uppromote.com/sailpak/register,427
75424,18236,86433,Gigezz,https://gigez.myshopify.com,gigez.myshopify.com,"Fashion, Beauty & Health, Home & Tools",10% per order,30,0%,100,,,AUD,https://af.uppromote.com/gigez/register,427
87952,21224,100438,IndiaGlobalkart,https://www.IndiaGlobalKart.com,amazonabroad.myshopify.com,"Beauty & Health, Grocery & Food, Others",CA$2.00 per order,30,100%,96.67,1.17,,CAD,https://af.uppromote.com/IndiaGlobalkart/register,427
92625,22201,105746,Unique Designs UK,https://unique-designs-uk.myshopify.com,unique-designs-uk.myshopify.com,Fashion,10% per order,30,No data yet,30.77,0.75,,GBP,https://af.uppromote.com/unique-designs-uk/register,427
117035,27016,132670,TRENDI PULSE ,https://trendipulse.com/,c7fefa-2.myshopify.com,"Jewelry & Accessories, Others, Beauty & Health",20% per order,30,No data yet,19.35,1.17,,USD,https://af.uppromote.com/trendipulse/register,427
117548,28007,133285,improvationality,https://improvationality.myshopify.com,improvationality.myshopify.com,"Sports & Entertainment, Beauty & Health",5% per order,30,No data yet,95.83,,,USD,https://af.uppromote.com/improvationality/register,427
122684,27554,139108,Noori jewelry ,https://noori-jewelry.myshopify.com,noori-jewelry.myshopify.com,Jewelry & Accessories,20% per order,30,No data yet,60,0.85,,USD,https://af.uppromote.com/noori-jewelry/register,427
126261,30351,143244,Victory,https://1ec661-2.myshopify.com,1ec661-2.myshopify.com,"Beauty & Health, Others",10% per order,30,No data yet,10,0.7,,USD,https://af.uppromote.com/1ec661-2/register,427
132617,28406,150038,PS99 Shop,https://ps99shop.com,55c81d.myshopify.com,Gaming,20% per order,30,100%,6.06,0.84,,USD,https://af.uppromote.com/ps99shop/register,427
135957,28778,153853,JuJu & Co.,https://7a2f90-2.myshopify.com,7a2f90-2.myshopify.com,"Fashion, Home & Tools",5% per order,30,No data yet,24,0.77,,USD,https://af.uppromote.com/7a2f90-2/register,427
