shop_id,name,website,myshopify_domain,categories,commission,cookie,payout_rate,payout_period,approval_rate,offer_score,recommend_score,avg_order_value,application_review,offer_status,program_id,mkp_listing_id,apply_url,hashtags,shop_plan
265522,VILUMERA,https://vilumera.com,eeduiy-he.myshopify.com,"Food, Beverages & Tobacco",15% per order,30,No data yet,Approved commissions are paid monthly after qualified orders are verified and approved.,57.14%,1.05,1.22,0,manual,2,313524,39214,https://af.uppromote.com/vilumera/register,"[""#wellness"", ""#lifestyle"", ""#functionalbeverage"", ""#premiumwellness"", ""#creatorpartnership"", ""#beverage""]",Professional
213131,VINCI. Eyewear,https://vinci-eyewear.com,a90321-d3.myshopify.com,Fashion,15% per order,30,86.76%,"Payments are made on the 5th of each month. Please create a Wise account and add your payment details in the member area using your signup login.

Wise: https://wise.com/invite/ihpc/matheusd1766

 Login: https://partners.vinci-creatorprogram.com/login",98.62%,3.54,5.27,70.2,manual,2,245876,35867,https://partners.vinci-eyewear.com/a90321-d3/register,"[""""]",Professional
60468,VIO YOGA®,https://www.vioyoga.com,www-vioyoga-com.myshopify.com,"Beauty & Health, Sports & Entertainment",10% per order,30,98.62%,,50%,2.3,3.01,112.87,manual,2,68192,14622,https://af.uppromote.com/www-vioyoga-com/register,[],growth_affiliate
176618,VISR,https://visr.store,1d44a6-e9.myshopify.com,Sports & Entertainment,5% per order,30,No data yet,,33.33%,0.72,0.76,,manual,2,201203,33297,https://af.uppromote.com/visr/register,"[""""]",Free
137961,VITALS BLUEPRINT ,https://poshglambeautycosmetics.com,posh-glam-beauty-cosmetics.myshopify.com,Beauty & Health,20% per order,30,No data yet,,100%,1.1400000000000001,,0,auto,2,156151,29033,https://af.uppromote.com/posh-glam-beauty-cosmetics/register,"[""""]",Free
79227,VITAVATE™,https://vitavate.com/products/vitavate-focus-energy-drink-for-mental-clarity-brain-power,apex-quality-resources.myshopify.com,"Beauty & Health, Grocery & Food, Others",20% per order,30,No data yet,,28.57%,0.82,0.98,326.1,manual,2,90811,19373,https://af.uppromote.com/VITAVATE/register,[],Free
52633,VITHIT Drinks UK,https://www.vithit.com,vit-hit.myshopify.com,"Beauty & Health, Sports & Entertainment, Grocery & Food",10% per order,30,0%,,8.27%,1.5699999999999998,1.92,44.17,manual,2,58851,12063,https://af.uppromote.com/vithit/register,[],Free
56002,VIVA INSTRUMENTS UK LTD,https://www.vivainstruments.co.uk,surgika.myshopify.com,Beauty & Health,8% per order,30,81.25%,,25.49%,1.6,1.98,33.67,manual,2,62828,12172,https://af.uppromote.com/Vivainstruments/register,[],Free
82703,VIVE Create Future,https://www.vivecf.com,vivecf.myshopify.com,"Fashion, Sports & Entertainment",25% per order,30,0%,,20.51%,1.25,1.25,79.9,manual,2,94712,19972,https://af.uppromote.com/vivecf/register,[],Free
76253,VOGRACE,https://vograce.com,vograce.myshopify.com,"Art, Gaming, Retail & Consumer goods",2% per order,20,78.94%,Monthly payment at the end of each month.,99.37%,,,133.1,manual,2,308523,40424,https://af.uppromote.com/vograce/register,"[""#custommerch"", ""#acrylickeychain"", ""#doujin"", ""#artist"", ""#stickers"", ""#merch"", ""#acrylicstandee"", ""#customplush""]",Professional
178400,VOJ,https://voice-of-japan.com,voj-onlineshop.myshopify.com,"Art, Jewelry & Accessories",10% per order,30,No data yet,,6.67%,0.72,0.95,21877.1,manual,2,203737,33528,https://af.uppromote.com/voj-onlineshop/register,"[""""]",Free
162932,VP Club S.A.S,https://www.vapeclub.com.co,7de00e-a8.myshopify.com,Others,10% per order,30,0%,,17.65%,1.05,1.1,53096.58,manual,2,185315,31707,https://af.uppromote.com/7de00e-a8/register,"[""""]",Free
231278,VPO Performance,https://vpoperformance.com,x3nd2d-93.myshopify.com,Automobiles & Motorcycles,20% per order,30,0%,Monthly,33.33%,1.16,1.55,57.9,manual,2,269168,36585,https://partners.vpoperformance.com/x3nd2d-93/register,"[""#getboosted"", ""#liquidboost"", ""#vpoperformance"", ""#govpo""]",Professional
116175,VSGO,https://vsgotech.myshopify.com,01f0dc-3.myshopify.com,Others,10% per order,30,75%,,36.71%,2.06,2.39,69.3,manual,2,131664,33997,https://af.uppromote.com/vsgo/register,"[""""]",Free
132941,VTL Threads,https://vtlthreads.com,vtl-threads.myshopify.com,"Fashion, Beauty & Health",10% per order,30,No data yet,,10%,0.62,,0,manual,2,150419,28449,https://af.uppromote.com/vtl-threads/register,"[""""]",Free
171405,VVFLY Snore Circle,https://snorecircle.com,vvfly-snore-circle.myshopify.com,Beauty & Health,15% per order,30,14.29%,,97.62%,1.92,2.65,197.8,auto,2,195004,32706,https://af.uppromote.com/vvfly-snore-circle/register,"[""#healthy"", """", ""#sleep"", """", ""#snore"", """", ""#sleepapnea""]",growth_affiliate
198098,VYPR Sports,https://www.vyprsports.com/,vyprsports.myshopify.com,"Sports & Entertainment, Fashion",15% per order,30,43.48%,,34.85%,2.24,2.64,34.18,manual,2,226421,35431,https://af.uppromote.com/vyprsports/register,"[""#sports"", ""#Netball"", ""#gripsocks""]",Professional
280461,VYRO,https://vyrostyle.store,uz0zj9-jk.myshopify.com,Sporting Goods,10% per order,30,No data yet,Provisionen werden monatlich ausgezahlt. Die Auszahlung erfolgt jeweils zum 15. des Folgemonats,100%,,,157.4,manual,2,332494,40312,https://af.uppromote.com/uz0zj9-jk/register,"[""#streetwear"", ""#mode"", ""#vyrostyle"", ""#oversize""]",Professional
198323,Vaca Chips — Tallow Fried Tortilla Chips,https://vacachips.com,r7uysk-0u.myshopify.com,Grocery & Food,10% per order,30,No data yet,,13.64%,1.62,2.15,56,manual,2,226720,34762,https://af.uppromote.com/r7uysk-0u/register,"[""""]",Free
72747,VadPro,https://www.vadpro.com,vadpro.myshopify.com,"Automobiles & Motorcycles, Electronics",5% per order,30,0%,,9.76%,0.94,1.13,473.3,manual,2,83159,17540,https://af.uppromote.com/vadpro/register,[],Free
273420,Vaeloŕe ,https://vaelore.shop,tfmzcc-ys.myshopify.com,Apparel & Accessories,8% per order,60,No data yet,Commissions are approved after the order is successfully completed and any applicable return period has passed. Approved commissions are typically paid monthly. Affiliates can track earnings and payout status through their affiliate dashboard.,100%,,,0,auto,2,323503,39886,https://af.uppromote.com/tfmzcc-ys/register,"[""#vaelore"", ""#vaeloreaffiliate"", ""#affiliatemarketing"", ""#luxurylifestyle"", ""#luxuryjewelry"", ""#moissanite"", ""#moissanitejewelry"", ""#jewelrylover"", ""#jewelryaddict"", ""#fashionaccessories"", ""#luxuryaccessories"", ""#mensfashion"", ""#womensfashion"", ""#giftideas"", ""#luxurygifts"", ""#styleinspiration"", ""#ootd"", ""#fashiontok"", ""#tiktokmademebuyit"", ""#viralproducts"", ""#sidehustle"", ""#earnonline"", ""#contentcreator"", ""#influencermarketing"", ""#brandambassador"", ""#commissionbased"", ""#passiveincome"", ""#smallbusiness"", ""#shopifystore"", ""#radiancerefined""]",growth_affiliate
44036,Vagesty,https://vagesty.com,vagesty.myshopify.com,Beauty & Health,15% per order,30,20%,,74.51%,1.17,1.49,17.4,manual,2,48865,8976,https://af.uppromote.com/vagesty/register,[],Free
54691,Vajracrafts,https://vajracrafts.com/,vajracrafts.myshopify.com,"Fashion, Art, Others",10% per order,1,0%,7 days,84.44%,1.07,1.46,127.8,manual,2,61218,11674,https://af.uppromote.com/vajracrafts/register,"[""""]",Free
84705,Valerie Rose Jewelry,https://valerierosejewelry.com,valerie-rose-jewelry.myshopify.com,Jewelry & Accessories,20% per order,30,No data yet,,30.43%,0.75,,,manual,2,96965,20462,https://af.uppromote.com/valerierosejewelry/register,"[""""]",Free
126864,Valjew,https://valjew.com,f3fbbd.myshopify.com,Jewelry & Accessories,30% per order,30,100%,,93.75%,0.95,1.15,0,auto,2,143780,27921,https://af.uppromote.com/f3fbbd/register,"[""""]",Free
204177,Valley Health Clinic,https://shop.valleyhealthclinic.com,z9bfe4-mv.myshopify.com,Beauty & Health,12% per order,30,100%,,12.24%,2.2,4.47,62.6,manual,2,234422,35337,https://af.uppromote.com/z9bfe4-mv/register,"[""""]",Free
68724,Valtameri Surf Co.,https://valtamerisurfco.com,college-surf-co.myshopify.com,Fashion,10% per order,30,0%,,9.09%,0.72,0.72,0,manual,2,78228,16339,https://af.uppromote.com/college-surf-co/register,[],Free
211587,Value Blinds,https://valueblindsdirect.com,nacd0k-04.myshopify.com,"Home & Tools, Garden & Outdoors",10% per order,30,0%,Monthly,35.48%,1.42,1.65,2502.2,manual,2,243935,35980,https://af.uppromote.com/nacd0k-04/register,"[""#windowtreatments"", ""#customshades"", ""#blindsandshades"", ""#homeimprovement"", ""#interiordesign"", ""#beforeandafter"", ""#windowcoverings""]",growth_affiliate
200139,Vamp PC,https://vamppc.com,n00w89-9g.myshopify.com,"Computers & Office, Gaming",15% per order,30,No data yet,,5.88%,0.87,,,manual,2,229159,34961,https://af.uppromote.com/n00w89-9g/register,"[""""]",Free
119486,Vampire Art,https://www.vampire-art.com,vampire-art.myshopify.com,Fashion,£5.00 per item,30,100%,,52%,1.02,1.24,0,manual,2,135514,27266,https://af.uppromote.com/vampire-art/register,"[""""]",Free
9248,VanillaStyle,https://vanillavogue.com,vanillavogue.myshopify.com,Fashion,5% per order,30,0%,,93.81%,1.27,1.27,126.9,auto,2,9932,723,https://af.uppromote.com/vanillavogue/register,[],Free
42736,Vanity Slabs Inc,https://app.cardcraft.ai/iv15/iv15.php,vanity-slabs-inc.myshopify.com,"Sports & Entertainment, Toys & Hobbies, Others",10% per order,30,69.14%,,99.99%,3.18,3.47,24.9,auto,2,47251,7992,https://aff.vanityslabs.com/vanity-slabs-inc/register,[],Enterprise
42578,VanityBeautyCo.,https://vanitybeautyco.myshopify.com,vanitybeautyco.myshopify.com,Beauty & Health,20% per order,30,9.09%,,100%,1.02,,,auto,2,47080,7945,https://af.uppromote.com/vanitybeautyco/register,[],Free
182219,Vardaglyx,https://www.vardaglyx.se,th11xx-0u.myshopify.com,Beauty & Health,10% per order,30,No data yet,,12.5%,0.72,,0,manual,2,207743,33848,https://af.uppromote.com/vardaglyx/register,"[""""]",Free
79240,Varshell,https://varshell.com,varshell.myshopify.com,Fashion,10% per order,30,No data yet,,89.47%,1.6,2.05,1482.55,auto,2,90828,19188,https://af.uppromote.com/varshell/register,"[""#fashion"", ""#clothing"", ""#oversizedtees"", ""#tshirt"", ""#unisextees"", ""#clothingbrand"", ""#Hoodies""]",Free
99509,Varsity Performance Nutrition,https://varsityperformancenutrition.com,varsity-performance-nutrition.myshopify.com,"Fashion, Beauty & Health, Sports & Entertainment",10% per order,30,0%,,33.33%,0.8,1.04,0,manual,2,113268,24698,https://af.uppromote.com/varsity-performance-nutrition/register,"[""#Varsity"", "" #VPN"", ""#VarsityPerformance"", ""#Nutrition"", ""#Athletics"", ""#Sports"", ""#preworkout"", ""#BCAA"", ""#EAA"", ""#Protein"", ""#Mucles"", ""#crossfit"", ""#endurance"", ""#electrolytes"", "" #weightloss"", ""#fatburner""]",Free
64649,Vashon Island Coffee Dust,https://www.vashoncoffeedust.com,vashon-island-coffee-dust.myshopify.com,"Beauty & Health, Grocery & Food",10% per order,30,93.75%,Monthly,34.33%,1.44,2.02,341.7,manual,2,73349,15133,https://af.uppromote.com/vashon-island-coffee-dust/register,"[""""]",Free
175133,Vaughn Enterprises,https://www.vaughn-enterprises.com,vaughnenterprises.myshopify.com,"Fashion, Beauty & Health",10% per order,30,No data yet,,25%,0.75,,,manual,2,199407,33129,https://af.uppromote.com/vaughnenterprises/register,"[""""]",Free
53579,Vaydeer,https://www.vaydeer.com,vaydeer.myshopify.com,"Computers & Office, Electronics",5% per order,30,100%,,2.89%,1.98,4.08,20.4,manual,2,59887,11284,https://af.uppromote.com/vaydeer/register,[],Free
199636,Vayu Living,https://www.vayuliving.com,vayu-living.myshopify.com,Beauty & Health,10% per order,30,100%,,24.32%,1.98,3.07,43.06,manual,2,228468,34896,https://af.uppromote.com/vayu-living/register,"[""""]",Professional
161096,Veal Station Amish Market,https://www.vealstation.com,veal-station-bakery.myshopify.com,"Beauty & Health, Grocery & Food, Mom & Kids",15% per order,30,No data yet,,2.22%,1.52,2.1,45.6,manual,2,183190,31503,https://af.uppromote.com/Veal-Station-Amish-Market/register,"[""""]",Free
196061,Vean Global,https://vean.global/,veanglobal.myshopify.com,"Software & Digital products, Business & Professional services",25% per order,30,28.57%,Vean Global Affiliates can expect their earnings every 2 weeks!,97.33%,1.22,1.37,0,auto,2,223807,36029,https://af.uppromote.com/veanglobal/register,"[""#shopify"", ""#ecommerce"", ""#ecom"", ""#fashion"", ""#clothingbrand"", ""#streetwear"", ""#digitalproducts""]",Free
256387,Ved DurangoYork,https://veddurangoyork.store,g4ry1b-9c.myshopify.com,Apparel & Accessories,10% per order,30,No data yet,around the first to the third day of the month,0%,0.92,1.01,0,manual,2,300433,38364,https://af.uppromote.com/g4ry1b-9c/register,"[""""]",growth_affiliate
62070,Vedmantra,https://www.vedmantra.co.uk,vedmantra.myshopify.com,"Beauty & Health, Garden & Outdoors, Others",10% per order,30,No data yet,,45.45%,0.85,1.02,0,manual,2,70166,14291,https://af.uppromote.com/vedmantra/register,[],Free
30554,Veezha,https://www.veezha.com,veezhallc.myshopify.com,Jewelry & Accessories,7% per order,30,No data yet,,30%,0.85,0.85,308.5,manual,2,33258,4279,https://af.uppromote.com/veezhallc/register,[],Free
64659,Vegan Club,https://veganclub.co,veganclub.myshopify.com,"Fashion, Art",10% per order,30,No data yet,,19.15%,0.8,0.96,44.9,manual,2,73360,15136,https://af.uppromote.com/veganclub/register,[],Free
161519,Vegas Golf The Game,https://vegasgolfgame.com,vegas-golf-game.myshopify.com,Sports & Entertainment,15% per order,60,65.38%,,96.67%,2.34,2.71,44.4,auto,2,183757,31545,https://af.uppromote.com/vegas-golf-game/register,"[""""]",Free
103993,Vegepod USA,https://vegepod.com,vegepod-usa.myshopify.com,"Garden & Outdoors, Retail & Consumer goods, Wellness & Lifestyle",10% per order,30,100%,Every 30 days.,70.83%,2.04,3.12,216.1,manual,2,118140,36166,https://af.uppromote.com/vegepod-usa/register,"[""#gardening"", ""#urbangarden"", ""#homestead"", ""#backyardgarden"", ""#plants"", ""#vegetables"", ""#sustainability"", ""#lifestyle""]",growth_affiliate
171709,Vegirl,https://vegirl.net,a031ef-fc.myshopify.com,Software & Digital products,30% per order,365,0%,,20%,0.77,,,manual,2,195378,32734,https://af.uppromote.com/fluencesphere/register,"[""""]",Free
81088,Vegoutwear,https://vegoutwear.com,6f4495.myshopify.com,"Fashion, Beauty & Health, Art",10% per order,30,0%,,30%,0.75,0.99,0,manual,2,92906,19621,https://af.uppromote.com/6f4495/register,"[""""]",Free
54134,VeilsGalore ,https://veilsgalore.com,veilsgalore.myshopify.com,"Fashion, Jewelry & Accessories, Beauty & Health",10% per order,30,100%,First Monday of each Month.,100%,0.92,1.25,36.3,manual,2,60529,11468,https://af.uppromote.com/veilsgalore/register,"[""""]",Free
273235,Vela,https://velastick.com/products/stick-de-fond-de-teint,ucu8md-1a.myshopify.com,Health & Beauty,15% per order,30,No data yet,"Paiement le 1er de chaque mois via virement bancaire 
pour toutes les commissions du mois précédent. 
Minimum de retrait : 20€.",80.65%,,,0,manual,2,323408,39839,https://af.uppromote.com/ucu8md-1a/register,"[""#fondeteint"", ""#kbeauty"", ""#beautefrancaise"", ""#maquillage"", ""#skincare"", ""#beautenaturelle"", ""#colorchanging"", ""#makeupfrancais"", ""#velastick"", ""#beaute""]",growth_affiliate
264223,Velance,https://www.velance.com.mx,8gypdu-x3.myshopify.com,Health & Beauty,14% per order,30,No data yet,"Cada Dia primero de Mes, Estamos abiertos a negociaciones.",100%,1.32,1.85,0,auto,2,311894,39122,https://af.uppromote.com/velance/register,"[""#velance"", ""#royalblue"", ""#eterna"", ""#skincare"", ""#cosmetics"", ""#looksmaxxing"", ""#health"", ""#biohacking""]",growth_affiliate
278367,Velmora,https://c9tn6n-sk.myshopify.com,c9tn6n-sk.myshopify.com,Health & Beauty,30% per order,30,No data yet,just in 30 days all commission release to your account .,100%,,,1534,auto,2,329716,40197,https://af.uppromote.com/c9tn6n-sk/register,"[""""]",Enterprise
48349,VeloQuip,https://veloquip.com,veloquip.myshopify.com,"Beauty & Health, Sports & Entertainment, Home & Tools",15% per order,3,92.11%,,5.56%,,,,manual,2,53902,16544,https://af.uppromote.com/veloquip/register,[],Free
53993,Veluxxe Custom Designs,https://veluxxe.com,my-veluxxe.myshopify.com,"Fashion, Jewelry & Accessories, Mom & Kids",20% per order,30,No data yet,,53.33%,0.85,0.85,0,manual,2,60378,11423,https://af.uppromote.com/veluxxe/register,[],Free
189807,Velvet & Glow,https://myglowcare.net,yjsapi-ui.myshopify.com,Beauty & Health,20% per order,30,No data yet,,16.67%,0.72,,,manual,2,215693,34001,https://af.uppromote.com/yjsapi-ui/register,"[""""]",Free
262435,Velvet Bloom,https://velvetbloom.com.im,siut3t-gq.myshopify.com,Health & Beauty,14% per order,30,No data yet,1st of each month.,28.57%,1.49,2.16,0,manual,2,308300,38954,https://af.uppromote.com/velvetbloom/register,"[""""]",growth_affiliate
288593,Velvet Lane,https://velvetlaneshop.myshopify.com,bys-user-store-682600-45hz21vx.myshopify.com,Health & Beauty,15% per order,30,No data yet,1st of the Month,100%,,,0,manual,2,343155,40729,https://af.uppromote.com/bys-user-store-682600-45hz21vx/register,"[""#velvetlane"", ""#velvetlaneshop"", ""#velvetlanebeauty""]",Professional
251833,Velvet Widow,https://velvet-widow.myshopify.com,rgsdkw-bt.myshopify.com,Health & Beauty,30% per order,30,No data yet,Paid out monthly on the 15th,90.91%,1.02,1.41,0,manual,2,294619,37961,https://af.uppromote.com/rgsdkw-bt/register,"[""""]",growth_affiliate
31754,VelvetBio,https://www.velvetbio.com,velvetbio.myshopify.com,Beauty & Health,15% per order,30,No data yet,,11.11%,1.07,,0,manual,2,34588,4617,https://af.uppromote.com/velvetbio/register,[],Free
27339,Velvie,https://www.velviestore.com,velvie.myshopify.com,Jewelry & Accessories,15% per order,30,No data yet,,6.67%,0.7,,,manual,2,29666,3381,https://af.uppromote.com/velvie/register,[],Free
155270,Vendify™,https://vendifyusa.com,6f8179-41.myshopify.com,"Grocery & Food, Electronics",10% per order,30,0%,,9.21%,1,1.16,6779,manual,2,176568,31102,https://af.uppromote.com/vendify/register,"[""""]",Free
189341,Vendome Living,https://vendomeliving.com,6c9f4e-01.myshopify.com,"Home & Tools, Garden & Outdoors",15% per order,30,No data yet,,82.35%,1.46,1.65,3356.67,manual,2,215165,33977,https://af.uppromote.com/6c9f4e-01/register,"[""""]",Free
84097,Venneir,https://venneir.com,venneir.myshopify.com,"Beauty & Health, Retail & Consumer goods, Wellness & Lifestyle",7.50% per order,30,89.94%,Commissions are paid monthly on the 5th via PayPal once you reach the £20 minimum threshold. All earnings from the previous month are processed automatically.,90.43%,4.05,8.91,98.71,manual,2,96263,20304,https://join.venneir.com/venneir/register,"[""#dental"", ""#dentistry"", ""#cosmeticdentistry"", ""#veneers"", ""#dentalveneers"", ""#teethwhitening"", ""#retainers"", ""#nightguard"", ""#mouthguard"", ""#oralcare"", ""#dentalcare"", ""#dentalproducts"", ""#dentallab"", ""#dentaltechnology"", ""#dentalhealth"", ""#oralhealth"", ""#dentalappliances"", ""#beauty"", ""#beautyindustry"", ""#cosmetics"", ""#cosmeticproducts"", ""#beautyproducts"", ""#wellness"", ""#selfcare"", ""#personalcare"", ""#healthcare"", ""#medicaldevices"", ""#dentalindustry"", ""#beautybusiness"", ""#healthandwellness"", ""#smilecare"", ""#teethcare"", ""#dentalsolutions"", ""#orthodontics"", ""#dentalrestoration"", ""#aestheticdentistry"", ""#professionaldental"", ""#digitaldentistry"", ""#dentalprofessionals"", ""#cosmeticbeauty"", ""#beautycare"", ""#wellnessindustry"", ""#healthcareprofessionals"", ""#dentalsupplies""]",Professional
